"AED","AFN","ALL","AMD","ANG","AOA","ARS","AUD","AWG","AZN","BAM","BBD","BDT","BGN","BHD","BIF","BMD","BND","BOB","BRL","BSD","BTC","BTN","BWP","BYR","BZD","CAD","CDF","CHF","CLF","CLP","CNY","COP","CRC","CUC","CUP","CVE","CZK","DJF","DKK","DOP","DZD","EEK","EGP","ERN","ETB","EUR","FJD","FKP","GBP","GEL","GGP","GHS","GIP","GMD","GNF","GTQ","GYD","HKD","HNL","HRK","HTG","HUF","IDR","ILS","IMP","INR","IQD","IRR","ISK","JEP","JMD","JOD","JPY","KES","KGS","KHR","KMF","KPW","KRW","KWD","KYD","KZT","LAK","LBP","LKR","LRD","LSL","LTL","LVL","LYD","MAD","MDL","MGA","MKD","MMK","MNT","MOP","MRO","MTL","MUR","MVR","MWK","MXN","MYR","MZN","NAD","NGN","NIO","NOK","NPR","NZD","OMR","PAB","PEN","PGK","PHP","PKR","PLN","PYG","QAR","RON","RSD","RUB","RWF","SAR","SBD","SCR","SDG","SEK","SGD","SHP","SLL","SOS","SRD","STD","SVC","SYP","SZL","THB","TJS","TMT","TND","TOP","TRY","TTD","TWD","TZS","UAH","UGX","USD","UYU","UZS","VEF","VND","VUV","WST","XAF","XAG","XAU","XCD","XDR","XOF","XPD","XPF","XPT","YER","ZAR","ZMK","ZMW","ZWL","date"
3.672997,64.040001,124.084699,475.64,1.78875,135.334335,9.419754,1.43,1.793333,1.046838,1.740554,2,77.78568,1.739784,0.377423,1559.405012,1,1.427088,6.90482,4.049126,1,0.0042147801,66.016866,10.592113,17704.7,1.99458,1.34081,927.916,0.972566,0.024598,704.248201,6.36486,3107.325,533.397202,1,1.00015,97.959315735,24.19599,177.358749,6.635022,45.22911,106.003,13.936825,7.830851,15.14,20.91261,0.888399,2.172267,0.65979,0.65979,2.380675,0.65979,3.78298,0.65979,39.02233,7343.725098,7.676695,206.076502,7.750324,21.87372,6.803878,52.938763,279.233,14674.033333,3.931238,0.65979,65.97742,1168.2375,29968,127.306999,0.65979,118.5398,0.70876,119.853899,105.316601,68.791499,4088.779976,438.251094,899.91,1197.451657,0.302139,0.824152,271.510891,8146.690098,1509.054984,141.0998,86.080002,13.974388,3.036191,0.624245,1.357795,9.697348,20.09126,3205.616699,54.81674,1080.8919,1993.833333,7.981294,293.5015,0.683602,35.5194,15.316067,559.811399,17.02041,4.452207,42.465,13.97551,198.930001,27.56128,8.482341,105.525561,1.575043,0.384995,1,3.233276,2.871075,46.83106,104.448001,3.767441,5618.755,3.641661,3.929564,106.55726,66.06666,715.540621,3.750375,7.970769,13.12542,6.083585,8.393876,1.427827,0.65979,3744.6255,646.224878,3.2975,21843.75,8.743125,188.787998,13.97551,36.39719,6.44065,3.501467,1.960144,2.237973,3.04173,6.333337,33.12923,2152.769984,21.49373,3681.501667,1,28.92121,2617,6.318435,22479.116667,113.24625,2.620682,584.846267,0.0684645,0.000889,2.70102,0.71257,583.904007,0.001521,106.358487,0.00109,215.0765,13.97488,5253.075255,10.818918,322.387247,2015-09-30 09:00:00
3.672952,64.325002,124.2602,475.059999,1.78875,135.334335,9.42224,1.427934,1.793333,1.046813,1.747869,2,77.694749,1.748399,0.377278,1565.9175,1,1.422548,6.904175,3.980899,1,0.0042246321,65.7768,10.530513,17650.575,1.992861,1.334224,925.87275,0.973664,0.024602,697.835194,6.358596,3086.688307,533.908902,1,0.999938,98.701399185,24.3122,177.638748,6.669677,45.27327,106.13978,13.961725,7.82826,15.14,20.90191,0.895129,2.165083,0.661157,0.661157,2.3804,0.661157,3.766,0.661157,39.03777,7255.295098,7.681147,205.991336,7.750195,21.86424,6.838214,52.924126,280.4823,14670.55,3.924793,0.661157,65.702461,1175.4375,29968.5,127.432,0.661157,118.252201,0.70868,119.8909,104.8483,68.85245,4085.302476,439.127077,900.09,1188.966649,0.302199,0.823453,271.543288,8141.050098,1507.72165,141.009199,86.080002,13.895238,3.038361,0.624934,1.356135,9.728407,20.03606,3198.98335,55.0226,1081.1081,1994.5,7.978585,292.0105,0.683738,35.446687,15.322967,557.117399,16.94813,4.405366,42.35,13.88919,199.087699,27.53685,8.519677,105.0268,1.564711,0.385095,1,3.228624,2.869775,46.75404,104.4175,3.79524,5618.61832,3.641902,3.9499,107.14852,65.46716,718.851496,3.750589,7.970769,13.04982,6.078561,8.383842,1.424659,0.661157,3745.3745,646.195003,3.2975,21853.2,8.739608,188.787998,13.88919,36.36408,6.44455,3.501467,1.967601,2.237973,3.032135,6.332489,33.04485,2159.956699,21.21791,3683.406667,1,28.98569,2617,6.318498,22461.3,113.21375,2.620682,585.848505,0.068847,0.000898,2.70102,0.71352,587.151465,0.001536,106.78195,0.001102,215.149199,13.88171,5253.075255,10.818918,322.387247,2015-10-01 09:00:00
3.67306,64.165,124.736001,473.904998,1.78875,135.301001,9.42645,1.421315,1.793333,1.047063,1.747013,2,77.80527,1.747033,0.377387,1551.935,1,1.427724,6.903769,4.009325,1,0.0042041997,65.592717,10.550863,17669,1.994204,1.327369,928.81475,0.976398,0.024598,697.169294,6.356352,3075.366696,534.314202,1,1.000025,98.524534125,24.25376,177.583752,6.662537,45.26783,106.098939,13.9647,7.829427,15.14,20.9163,0.893525,2.16065,0.660693,0.660693,2.385175,0.660693,3.780791,0.660693,39.0264,7280.382598,7.695822,206.302669,7.750084,21.8764,6.826932,52.978375,279.427102,14684.366667,3.934727,0.660693,65.617291,1186.0925,29969,127.371001,0.660693,118.5428,0.708422,119.8596,104.5231,68.8469,4089.272476,439.166544,899.91,1181.19,0.302402,0.82429,271.35669,8147.685098,1508.74665,141.067099,86.080002,13.91665,3.038664,0.62501,1.355519,9.72289,20.08406,3223.178333,55.12708,1081.1081,1993.5,7.991216,290.8665,0.683602,35.444775,15.3015,557.009299,16.91717,4.419198,42.35,13.91932,198.981299,27.53992,8.442238,105.238,1.561472,0.385056,1,3.233019,2.87055,46.77191,104.47112,3.792784,5640.458307,3.641665,3.943082,106.98154,65.6318,715.901371,3.750066,7.970769,13.44231,6.08239,8.380312,1.429171,0.660693,3745.3745,640.410753,3.2975,21876.775,8.743314,188.787998,13.91932,36.46515,6.44455,3.501467,1.965799,2.237973,3.028975,6.342045,32.90394,2156.12665,21.11228,3691.656667,1,29.04259,2617,6.319107,22468.566667,113.16375,2.620682,586.155455,0.0688635,0.000899,2.70102,0.713345,586.135655,0.001536,106.788489,0.001107,215.1682,13.9185,5253.075255,10.818918,322.322775,2015-10-02 09:00:00
3.67345,64.21,124.840999,473.979998,1.78875,135.267667,9.437125,1.417719,1.793333,1.046813,1.746489,2,77.87175,1.744947,0.377295,1560.11,1,1.431538,6.912965,3.939666,1,0.0042182453,65.548051,10.555513,17729.625,1.996054,1.317873,927.2815,0.972497,0.024602,690.649694,6.35595,3052.585036,535.245602,1,0.999988,98.352520725,24.23779,177.498752,6.659565,45.28821,105.910541,13.983375,7.83338,15.14,20.92548,0.891965,2.161583,0.658782,0.658782,2.391033,0.658782,3.736492,0.658782,39.06272,7427.970098,7.709999,206.272836,7.74989,21.85838,6.806479,53.596613,278.835001,14685,3.915656,0.658782,65.34106,1165.5275,29969,127.2334,0.658782,118.782701,0.708552,119.909499,104.2443,68.866599,4089.652476,439.822979,899.91,1177.649982,0.30239,0.82524,271.738792,8159.467598,1508.949984,141.177699,86.080002,13.759425,3.039973,0.625575,1.36201,9.717328,20.07819,3228.411634,54.69986,1081.1081,1995,7.988374,292.10025,0.683602,35.635263,15.311067,552.514499,16.77985,4.41176,42.35,13.76154,198.961799,27.51455,8.399741,104.9727,1.551238,0.385054,1,3.230199,2.8833,46.67913,104.5212,3.792575,5650.211608,3.642063,3.942976,106.9735,65.991669,721.361251,3.749949,7.970769,13.04736,6.089769,8.361059,1.431495,0.658782,3744.6255,641.331753,3.2975,21820.75,8.751531,188.787998,13.80588,36.4213,6.44455,3.5015,1.963197,2.237973,2.997082,6.347728,32.77445,2168.169984,21.14851,3693.086667,1,29.09025,2617,6.318598,22487.783333,113.13625,2.620682,586.231791,0.065537,9e-04,2.70102,0.712945,587.192071,0.001536,106.497524,0.001102,215.14,13.75007,5252.024745,10.818918,322.387247,2015-10-03 09:00:00
3.673468,64.21,124.820799,473.979998,1.78875,135.267667,9.437877,1.417719,1.793333,1.046813,1.745116,2,77.8193,1.743847,0.377302,1560.11,1,1.431456,6.907567,3.945674,1,0.0041861094,65.529101,10.555513,17710.05,1.994101,1.316793,927.6415,0.972253,0.024598,689.822794,6.35595,3042.178369,535.057402,1,0.999988,98.352520725,24.21934,177.498752,6.655306,45.25685,105.897241,13.9612,7.833408,15.14,20.90971,0.891965,2.161583,0.658782,0.658782,2.3918,0.658782,3.731184,0.658782,39.06142,7357.630098,7.706912,205.970502,7.749898,21.83916,6.800599,53.534663,278.570901,14681.466667,3.915944,0.658782,65.32904,1169.635,29969,127.227,0.658782,118.698601,0.708616,119.892999,104.1947,68.866599,4081.832476,438.163979,900.09,1177.696649,0.302429,0.823895,271.482892,8144.120098,1507.193317,141.067999,86.080002,13.772463,3.038016,0.624912,1.359419,9.71352,20.06507,3228.271634,54.67404,1081.1081,1995,7.981128,293.04025,0.683738,35.65225,15.311967,551.767399,16.78134,4.414708,42.35,13.77197,198.905099,27.48625,8.386837,104.8702,1.551238,0.385052,1,3.227257,2.8833,46.72306,104.4364,3.790608,5636.301608,3.642063,3.940295,106.9132,66.134049,719.461751,3.749952,7.972363,13.05539,6.083291,8.357896,1.432799,0.658782,3745.3745,640.404253,3.2975,21778.575,8.740966,188.787998,13.81631,36.44511,6.44455,3.5015,1.96231,2.237973,2.996328,6.343481,32.79016,2166.858317,21.12873,3687.415,1,29.08802,2617,6.318492,22467.35,113.13625,2.620682,586.068591,0.065537,9e-04,2.70102,0.712945,587.032851,0.001536,106.421899,0.001102,215.1372,13.7605,5253.075255,10.818918,322.322775,2015-10-04 10:00:00
3.67303,64.2,124.865899,473.149999,1.78875,135.267667,9.43981,1.417665,1.793333,1.046763,1.743924,2,77.85021,1.74319,0.37746,1546.5,1,1.433088,6.9105,3.93424,1,0.0041901577,65.480667,10.561538,17743,1.99515,1.316768,927.5,0.972011,0.024598,689.278994,6.35591,3034.256702,535.282002,1,0.999988,98.340171045,24.21747,177.583752,6.653532,45.273,105.894401,13.957375,7.834,15.14,20.9288,0.891853,2.159183,0.658736,0.658736,2.39135,0.658736,3.73,0.658736,39.0265,7434.975098,7.71718,206.230002,7.749958,21.88158,6.8049,53.13635,278.198301,14703.083333,3.912478,0.658736,65.31625,1188,29968.5,127.185999,0.658736,118.838,0.70854,119.957501,104.2199,68.932099,4089.974976,438.555374,899.91,1175.459982,0.302461,0.824492,271.612992,8149.975098,1508.933317,141.203999,86.580002,13.752663,3.038009,0.624793,1.354988,9.70907,20.094,3232.449967,54.6118,1081.1081,1995.666667,7.9828,293.25,0.683738,35.69645,15.323333,550.745999,16.76285,4.4204,42.325,13.75613,199.023999,27.53484,8.387755,104.8197,1.550937,0.385166,1,3.22696,2.8833,46.66896,104.4717,3.79033,5632.131608,3.642011,3.94183,106.99602,66.066599,723.440001,3.750955,8.04771,13.05783,6.0827,8.366584,1.432349,0.658736,3744.6255,639.975003,3.2875,21702.5,8.745575,188.787998,13.77313,36.43494,6.4724,3.501467,1.96179,2.237723,2.993535,6.34575,32.7568,2170.11665,21.13772,3689.433333,1,29.11722,2618,6.31852,22478.833333,113.13625,2.620682,585.991726,0.065387,0.0008795,2.70102,0.713074,587.074866,0.001433,106.344863,0.001102,215.136,13.74229,5252.024745,12.36775,322.387247,2015-10-05 10:00:00
3.67296,64.290002,124.2959,473.645,1.78875,135.247667,9.473986,1.41165,1.793333,1.047513,1.747431,2,77.84629,1.74744,0.377249,1546.5,1,1.424013,6.91004,3.91871,1,0.0041610943,65.319833,10.479913,17743,1.994988,1.310052,927.5,0.974922,0.024602,684.390994,6.35698,2990.336686,535.336997,1,0.999863,98.539750695,24.23699,177.338751,6.665249,45.2594,106.085999,13.969575,7.830394,15.14,20.9311,0.893663,2.1536,0.660184,0.660184,2.3951,0.660184,3.711,0.660184,39.0305,7387.475098,7.71509,206.230002,7.750094,21.87786,6.81069,53.18055,278.913498,14619.95,3.883998,0.660184,65.19051,1188,29968,127.007,0.660184,118.63,0.708506,120.3537,103.331901,68.932099,4087.474976,439.153351,899.91,1168.943324,0.302408,0.824492,271.612991,8149.975098,1508.833333,141.196001,86.580002,13.643163,3.039089,0.62516,1.336238,9.72207,20.09702,3241.883317,55.0255,1081.1081,1994.5,7.98243,295.75,0.683602,35.607951,15.318333,550.745999,16.76399,4.36588,42.325,13.63753,199.160999,27.53536,8.399115,104.39304,1.540866,0.385096,1,3.22192,2.882975,46.49784,104.48,3.792979,5619.548405,3.6422,3.94447,107.153941,64.896301,720.315001,3.750565,7.977587,13.05509,6.088613,8.336361,1.422985,0.660184,3745.3745,639.975003,3.2875,21741.25,8.728875,188.787998,13.63853,36.31236,6.47645,3.501467,1.96577,2.244149,2.985095,6.33807,32.662,2172.61665,21.19682,3685.433333,1,29.12488,2625.040039,6.31847,22478.5,113.761667,2.695155,586.053567,0.063808,0.00088,2.70102,0.713599,586.041567,0.001454,106.664874,0.001098,215.167,13.63536,5252.024745,12.2565,322.322775,2015-10-06 10:00:00
3.673078,64.370002,124.1452,473.555,1.78875,136.034331,9.444651,1.396298,1.793333,1.046588,1.73712,2,77.80218,1.736947,0.377288,1543.900025,1,1.422665,6.905877,3.86788,1,0.0040530085,65.338232,10.461813,17650.1,1.993456,1.305214,928.2,0.968321,0.024598,681.557804,6.35624,2951.26,535.7134,1,1.000063,97.858312995,24.07887,177.356249,6.627345,45.22038,105.85822,13.91445,7.83013,15.14,20.92266,0.887483,2.138917,0.656571,0.656571,2.39765,0.656571,3.754814,0.656571,39.02184,7281.220098,7.701077,205.892169,7.750093,21.85138,6.763932,53.142612,276.7316,14378.116667,3.863262,0.656571,65.2054,1171.735,29968,126.355999,0.656571,118.782,0.70851,120.2261,103.1851,69.041851,4076.939976,437.686745,899.91,1164.741665,0.302424,0.822678,272.551193,8189.81,1506.78165,140.9283,86.580002,13.5712,3.034257,0.623513,1.335473,9.692083,20.02979,3202.641683,54.70627,1080.8919,1991.833333,7.981782,294.4525,0.683602,35.5238,15.32935,553.754479,16.67643,4.335378,42.2725,13.56896,198.934001,27.51483,8.300683,104.559101,1.528569,0.385048,1,3.221048,2.883,46.45027,104.4218,3.766794,5613.126667,3.641281,3.924231,106.694559,63.55344,713.421626,3.74933,8.004306,13.17513,6.082679,8.256104,1.421628,0.656571,3745.3745,641.332878,3.2875,21818.7,8.73616,188.782998,13.57296,36.29482,6.4805,3.501467,1.959652,2.237723,2.965083,6.333207,32.71572,2171.258333,21.24219,3680.958333,1,29.13581,2625.040039,6.318571,22446.216667,113.346667,2.605763,582.916491,0.062716,0.000871,2.70102,0.711784,582.926491,0.001416,106.161575,0.001072,214.817001,13.55739,5253.075255,12.22005,322.387247,2015-10-07 10:00:00
3.672928,64.39,124.0304,473.105003,1.78875,136.021002,9.438597,1.38783,1.793333,1.046763,1.741119,2,77.84021,1.74098,0.377356,1556.9275,1,1.415643,6.912593,3.886023,1,0.0041059179,65.070349,10.361588,17569.65,1.9959,1.306339,924.0485,0.97348,0.024598,679.675697,6.3561,2929.113353,535.674705,1,0.999788,98.101998645,24.14937,177.488751,6.641407,45.32911,105.85844,13.935475,7.830701,15.14,20.94718,0.889693,2.137633,0.652893,0.652893,2.3904,0.652893,3.783584,0.652893,39.02179,7278.430098,7.705924,206.239002,7.750094,21.89843,6.776236,53.192125,278.036702,14056.35,3.859278,0.652893,64.984379,1170.585,29968,126.401,0.652893,118.8994,0.708386,120.0558,103.1539,69.095799,4090.204976,437.945879,900.09,1161.793324,0.302107,0.824363,274.049988,8157.915098,1508.5,140.692099,86.580002,13.505775,3.036099,0.624135,1.342269,9.705732,19.97857,3159.871667,54.77633,1080.8919,1994.833333,7.987535,295.30025,0.683738,35.577475,15.2992,556.730899,16.67099,4.242941,42.337501,13.49862,199.137901,27.53299,8.239366,104.187701,1.512625,0.385095,1,3.222373,2.882575,46.13598,104.514201,3.77033,5631.953392,3.64137,3.931112,107.01016,62.84605,715.478871,3.749877,8.004306,13.29356,6.086136,8.257877,1.414106,0.652893,3744.6255,640.041753,3.2875,21830.475,8.74295,188.787998,13.49662,35.98344,6.4805,3.501467,1.962988,2.237723,2.948169,6.349027,32.5784,2172.989984,21.23161,3685.835,1,29.15559,2625.040039,6.31844,22441.55,112.980001,2.605763,583.796276,0.062184,0.000871,2.70102,0.710945,583.804676,0.001432,106.342925,0.001059,214.986,13.49612,5253.075255,11.962213,322.322775,2015-10-08 10:00:00
3.672992,64.419999,123.6318,472.512499,1.78875,136.001002,9.40904,1.378608,1.793333,1.047013,1.734699,2,77.80617,1.7342,0.377343,1555.204976,1,1.410584,6.906028,3.800572,1,0.0041126098,65.0648,10.391538,17410.65,1.995044,1.301257,928.10725,0.966382,0.024602,678.082599,6.35391,2882.763369,534.838319,1,1.000013,97.68354297,24.0512,177.495001,6.613636,45.27576,105.742859,13.8826,7.831002,15.14,20.9438,0.885898,2.123167,0.651496,0.651496,2.392475,0.651496,3.757526,0.651496,38.97202,7385.335098,7.695154,206.232169,7.750079,21.92191,6.74949,53.054787,276.149502,13948.633333,3.853534,0.651496,64.934831,1176.5,29968,126.015799,0.651496,118.6934,0.708044,119.9214,103.1409,69.053002,4085.139976,436.977157,899.91,1156.48834,0.302137,0.824705,273.967789,8144.415098,1507.48,140.6386,86.580002,13.344088,3.031415,0.622568,1.346318,9.678782,19.90544,3183.541667,54.61681,1081.1081,1994.166667,7.984882,293.4915,0.683602,35.475,15.304917,548.213699,16.48786,4.176955,42.300001,13.33927,199.080201,27.51447,8.16176,104.0264,1.501671,0.384974,1,3.219284,2.883825,46.11459,104.4802,3.740976,5623.19,3.641367,3.914691,106.61214,61.5693,715.963124,3.74957,8.004306,13.20831,6.081408,8.244,1.406912,0.651496,3744.6255,640.171003,3.2875,21755.425,8.747689,188.787998,13.33927,35.84584,6.4895,3.501467,1.957979,2.237723,2.904,6.349425,32.57547,2170.926699,21.28742,3682.648333,1,29.15962,2625.040039,6.318759,22286.383333,112.856668,2.605763,581.8492,0.063541,0.0008785,2.70102,0.709879,583.96272,0.001425,105.999963,0.001049,214.994,13.33762,5252.024745,11.915213,322.322775,2015-10-09 10:00:00
3.672735,64.4,123.0056,472.637501,1.7887,136.050667,9.415042,1.363439,1.793333,1.046788,1.725496,2,77.77122,1.724591,0.37724,1553.52,1,1.399696,6.91067,3.782323,1,0.0040960508,64.834417,10.301713,17274.975,1.995293,1.296629,928.5025,0.963289,0.024598,678.329799,6.347134,2878.993307,534.820418,1,0.9999,97.07311593,23.89661,177.742501,6.579885,45.27596,105.60062,13.83155,7.829072,15.14,20.97683,0.880362,2.1235,0.652781,0.652781,2.3873,0.652781,3.763004,0.652781,39.02841,7343.795,7.690456,206.177002,7.749773,21.87553,6.721799,53.573762,274.9039,13600.166667,3.833307,0.652781,64.78164,1171.2625,29969.5,125.165,0.652781,118.843599,0.708208,120.1674,103.107,68.859001,4085.234976,435.569206,899.91,1150.244998,0.301952,0.824665,274.545193,8147.522598,1507.541667,140.466599,86.580002,13.378725,3.026913,0.621044,1.358003,9.646376,19.78641,3179.606699,54.23241,1081.1081,1994.166667,7.966621,291.68625,0.683602,35.474725,15.304767,554.291199,16.46703,4.148828,42.284999,13.37098,199.157401,27.44661,8.099428,103.660839,1.494558,0.384955,1,3.214157,2.88305,45.8018,104.4524,3.723974,5624.431667,3.641409,3.894077,105.75496,61.80127,721.285124,3.750041,8.004306,13.17772,6.09136,8.206882,1.39801,0.652781,3744.6255,641.157003,3.2875,21655.15,8.732688,188.777998,13.3573,35.61101,6.494,3.501367,1.949706,2.237723,2.915556,6.351075,32.34996,2172.123333,21.7193,3683.828333,1,29.1249,2625.040039,6.318434,22232.683333,112.653334,2.605763,578.445235,0.0631675,0.000862,2.70102,0.708565,580.465415,0.001415,105.404476,0.001021,215.0324,13.37296,5253.075255,11.8674,322.387247,2015-10-10 10:00:00
3.67275,64.4,122.8895,472.637501,1.7887,136.050667,9.414648,1.363439,1.793333,1.046763,1.723344,2,77.76126,1.722876,0.377215,1552.7875,1,1.397351,6.910431,3.764048,1,0.0040751307,64.770117,10.301713,17226.8,1.995161,1.294988,928.5,0.962009,0.024602,677.704299,6.34586,2871.024974,534.307918,1,0.9999,97.07311593,23.87183,177.742501,6.57327,45.29319,105.57812,13.79705,7.829006,15.14,20.97706,0.880362,2.1235,0.652781,0.652781,2.387,0.652781,3.7619,0.652781,39.03204,7371.2475,7.688885,205.986336,7.749777,21.86941,6.716575,53.571925,274.4702,13540.6,3.830113,0.652781,64.7325,1166.565,29969.5,125.003,0.652781,118.856499,0.708098,120.2151,103.095,68.859001,4084.994976,433.176206,899.91,1146.853332,0.301934,0.823802,274.544093,8148.335098,1507.44,140.445099,86.580002,13.342638,3.023869,0.620011,1.358221,9.640712,19.76373,3181.865033,54.18106,1080.8919,1994.166667,7.961645,291.342,0.683738,35.458425,15.316667,552.930099,16.43351,4.132943,42.284999,13.34211,199.123101,27.44184,8.084981,103.581239,1.494558,0.384946,1,3.213588,2.88305,45.75063,104.4467,3.717519,5626.23,3.641427,3.889937,105.61556,61.64679,723.306499,3.750027,8.002706,13.18805,6.091524,8.200829,1.395511,0.652781,3744.6255,641.352503,3.2875,21593.1,8.725924,188.777998,13.32843,35.55062,6.494,3.501367,1.948467,2.237723,2.909989,6.352309,32.304,2172.298333,21.76281,3683.023333,1,29.1215,2625.040039,6.31842,22207.216667,112.653334,2.605763,577.871615,0.0631675,0.000862,2.70102,0.708565,579.890415,0.001415,105.261726,0.001021,215.032,13.34409,5252.024745,11.842963,322.322775,2015-10-11 10:00:00
3.67297,64.4,122.8895,472.620001,1.78875,136.055,9.42548,1.36666,1.793333,1.046613,1.721734,2,77.75399,1.721102,0.37724,1539,1,1.397826,6.90972,3.76254,1,0.0040415422,64.758167,10.301038,17226.8,1.995488,1.294669,928.5,0.961514,0.024602,677.636299,6.34587,2864.926641,534.611018,1,0.9999,97.03209735,23.85063,177.690001,6.56654,45.29627,105.6027,13.77175,7.828779,15.14,20.9856,0.87999,2.121217,0.652764,0.652764,2.387,0.652764,3.786,0.652764,39.094,7380.125,7.686865,205.986336,7.750058,21.91056,6.712263,53.08485,274.126,13439.683333,3.829983,0.652764,64.73928,1166.565,29969.5,124.939999,0.652764,118.710999,0.707924,120.2398,103.1231,68.666001,4073.474976,435.447626,899.91,1146.878341,0.301924,0.823802,274.586993,8146.225098,1507.399984,140.356999,86.580002,13.331275,3.021631,0.619233,1.349846,9.63595,19.76275,3154.783366,54.12991,1081.1081,1992.833333,7.97269,288.75,0.683602,35.462175,15.35,553.584099,16.42952,4.13722,42.284999,13.33302,199.250001,27.52252,8.082674,103.581239,1.496443,0.384963,1,3.2115,2.88305,45.72548,104.423,3.714286,5637.266667,3.641409,3.888437,105.4752,61.69031,729.964999,3.749816,8.002706,13.18851,6.0755,8.20287,1.395385,0.652764,3744.6255,640.975003,3.2875,21555,8.725875,188.787998,13.33302,35.51944,6.5156,3.501467,1.94841,2.238523,2.922279,6.35198,32.2932,2172.083333,21.73775,3683,1,29.11652,2628.790039,6.31596,22201.666667,111.915001,2.605763,577.802588,0.0632675,0.000868,2.70102,0.70854,579.867168,0.001415,105.098876,0.001021,214.929,13.34698,5253.075255,11.859788,322.322775,2015-10-12 10:00:00
3.67307,64.28,122.819901,473.307497,1.78875,135.168669,9.39543,1.359099,1.793333,1.046888,1.721933,2,77.754931,1.72225,0.37715,1557.099976,1,1.3971,6.90932,3.76409,1,0.0040644723,64.7715,10.296138,17169,1.994738,1.29898,927,0.962604,0.024598,673.992999,6.32686,2863.419971,533.605994,1,0.999963,97.10288748,23.85939,177.695,6.569967,45.22218,105.485499,13.77785,7.83001,15.14,20.95144,0.880632,2.111783,0.651783,0.651783,2.387,0.651783,3.78921,0.651783,39.36358,7467.975098,7.68171,205.943336,7.750067,21.86416,6.71476,53.101775,273.1975,13439.683333,3.83219,0.651783,64.769909,1188,29968.5,124.918,0.651783,118.743999,0.70814,120.0838,103.0769,68.666001,4074.699951,433.185727,899.91,1145.216681,0.301912,0.82273,274.951993,8145.975098,1509.566659,140.185,84.080002,13.332775,3.022151,0.619433,1.362413,9.63881,19.67799,3107.7,54.1217,1081.1081,1994.833333,7.97118,291.5,0.683602,35.455325,15.323333,554.111994,16.46546,4.14737,42.284999,13.32392,199.016001,27.50428,8.095404,103.5553,1.489554,0.385044,1,3.22131,2.882725,45.71718,104.424341,3.71803,5625.853353,3.64196,3.88593,105.74976,62.1661,721.210007,3.749796,8.002706,13.18151,6.079438,8.187246,1.398145,0.651783,3745.3745,641.177494,3.2875,21546.75,8.729363,188.787998,13.32402,35.39246,6.52055,3.501467,1.95117,2.238273,2.925673,6.34809,32.36106,2173.733301,21.756,3679.9,1,29.12564,2635.859986,6.31842,22311,111.885001,2.605763,578.645745,0.063111,0.00086,2.70102,0.708465,579.447745,0.001442,105.123501,0.001005,214.984,13.33498,5253.075255,11.738275,322.322775,2015-10-13 10:00:00
